node_loc,technology,year_vtg,value,unit
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_AFR,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_CHN,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_EEU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_FSU,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_LAM,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_MEA,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_NAM,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAO,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_PAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_SAS,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
R12_WEU,lh2_tanker_loil,broadcast,,Mt-km
