relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
solar_curtailment_3,R12_LAM,2060,R12_LAM,h2_elec_pem,2060,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2070,R12_LAM,h2_elec_pem,2070,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2080,R12_LAM,h2_elec_pem,2080,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2045,R12_LAM,h2_elec_pem,2045,M1,-0.0842105263157894,???
solar_curtailment_3,R12_LAM,2055,R12_LAM,h2_elec_pem,2055,M1,-0.0842105263157894,???
wind_curtailment_1,R12_LAM,2010,R12_LAM,h2_elec_pem,2010,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2020,R12_LAM,h2_elec_pem,2020,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2030,R12_LAM,h2_elec_pem,2030,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2040,R12_LAM,h2_elec_pem,2040,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2050,R12_LAM,h2_elec_pem,2050,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2060,R12_LAM,h2_elec_pem,2060,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2070,R12_LAM,h2_elec_pem,2070,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2080,R12_LAM,h2_elec_pem,2080,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2045,R12_LAM,h2_elec_pem,2045,M1,-0.3684210526315789,???
wind_curtailment_1,R12_LAM,2055,R12_LAM,h2_elec_pem,2055,M1,-0.3684210526315789,???
wind_curtailment_2,R12_LAM,2010,R12_LAM,h2_elec_pem,2010,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2020,R12_LAM,h2_elec_pem,2020,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2030,R12_LAM,h2_elec_pem,2030,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2040,R12_LAM,h2_elec_pem,2040,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2050,R12_LAM,h2_elec_pem,2050,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2060,R12_LAM,h2_elec_pem,2060,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2070,R12_LAM,h2_elec_pem,2070,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2080,R12_LAM,h2_elec_pem,2080,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2045,R12_LAM,h2_elec_pem,2045,M1,-0.2105263157894737,???
wind_curtailment_2,R12_LAM,2055,R12_LAM,h2_elec_pem,2055,M1,-0.2105263157894737,???
wind_curtailment_3,R12_LAM,2010,R12_LAM,h2_elec_pem,2010,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2020,R12_LAM,h2_elec_pem,2020,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2030,R12_LAM,h2_elec_pem,2030,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2040,R12_LAM,h2_elec_pem,2040,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2050,R12_LAM,h2_elec_pem,2050,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2060,R12_LAM,h2_elec_pem,2060,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2070,R12_LAM,h2_elec_pem,2070,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2080,R12_LAM,h2_elec_pem,2080,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2045,R12_LAM,h2_elec_pem,2045,M1,-0.1052631578947368,???
wind_curtailment_3,R12_LAM,2055,R12_LAM,h2_elec_pem,2055,M1,-0.1052631578947368,???
solar_curtailment_1,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.2631578947368421,???
solar_curtailment_1,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.2631578947368421,???
solar_curtailment_2,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.1578947368421052,???
solar_curtailment_2,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.1578947368421052,???
solar_curtailment_3,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.0842105263157894,???
solar_curtailment_3,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.0842105263157894,???
wind_curtailment_1,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.3684210526315789,???
wind_curtailment_1,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.3684210526315789,???
wind_curtailment_2,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.2105263157894737,???
wind_curtailment_2,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.2105263157894737,???
wind_curtailment_3,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,M1,-0.1052631578947368,???
wind_curtailment_3,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,M1,-0.1052631578947368,???
solar_curtailment_1,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.2631578947368421,???
solar_curtailment_1,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.2631578947368421,???
solar_curtailment_2,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.1578947368421052,???
solar_curtailment_2,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.1578947368421052,???
solar_curtailment_3,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.0842105263157894,???
solar_curtailment_3,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.0842105263157894,???
wind_curtailment_1,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.3684210526315789,???
wind_curtailment_1,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.3684210526315789,???
wind_curtailment_2,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.2105263157894737,???
wind_curtailment_2,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.2105263157894737,???
wind_curtailment_3,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,M1,-0.1052631578947368,???
wind_curtailment_3,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,M1,-0.1052631578947368,???
solar_curtailment_1,R12_PAO,2010,R12_PAO,h2_elec_pem,2010,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2020,R12_PAO,h2_elec_pem,2020,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2030,R12_PAO,h2_elec_pem,2030,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2040,R12_PAO,h2_elec_pem,2040,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2050,R12_PAO,h2_elec_pem,2050,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2060,R12_PAO,h2_elec_pem,2060,M1,-0.2631578947368421,???
solar_curtailment_1,R12_PAO,2070,R12_PAO,h2_elec_pem,2070,M1,-0.2631578947368421,???
