Region,Year,Scenario,SSP,Tech,WACC
R12_WEU,2090,cwacc,SSP5,wind,0.05693019485369612
R12_WEU,2095,cwacc,SSP5,wind,0.05693019485369612
R12_WEU,2100,cwacc,SSP5,wind,0.05693019485369612
R12_AFR,2020,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2025,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2030,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2035,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2040,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2045,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2050,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2055,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2060,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2065,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2070,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2075,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2080,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2085,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2090,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2095,cwacc,SSP1,wind,0.1030804240647794
R12_AFR,2100,cwacc,SSP1,wind,0.1030804240647794
R12_CHN,2020,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2025,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2030,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2035,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2040,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2045,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2050,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2055,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2060,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2065,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2070,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2075,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2080,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2085,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2090,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2095,cwacc,SSP1,wind,0.04564778346435897
R12_CHN,2100,cwacc,SSP1,wind,0.04564778346435897
R12_EEU,2020,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2025,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2030,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2035,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2040,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2045,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2050,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2055,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2060,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2065,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2070,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2075,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2080,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2085,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2090,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2095,cwacc,SSP1,wind,0.076744785361405
R12_EEU,2100,cwacc,SSP1,wind,0.076744785361405
R12_FSU,2020,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2025,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2030,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2035,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2040,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2045,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2050,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2055,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2060,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2065,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2070,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2075,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2080,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2085,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2090,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2095,cwacc,SSP1,wind,0.1042864090150474
R12_FSU,2100,cwacc,SSP1,wind,0.1042864090150474
R12_LAM,2020,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2025,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2030,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2035,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2040,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2045,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2050,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2055,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2060,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2065,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2070,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2075,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2080,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2085,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2090,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2095,cwacc,SSP1,wind,0.09400019318041791
R12_LAM,2100,cwacc,SSP1,wind,0.09400019318041791
R12_MEA,2020,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2025,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2030,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2035,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2040,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2045,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2050,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2055,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2060,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2065,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2070,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2075,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2080,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2085,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2090,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2095,cwacc,SSP1,wind,0.09839860877330071
R12_MEA,2100,cwacc,SSP1,wind,0.09839860877330071
R12_NAM,2020,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2025,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2030,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2035,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2040,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2045,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2050,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2055,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2060,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2065,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2070,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2075,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2080,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2085,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2090,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2095,cwacc,SSP1,wind,0.05037797090526782
R12_NAM,2100,cwacc,SSP1,wind,0.05037797090526782
R12_PAO,2020,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2025,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2030,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2035,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2040,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2045,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2050,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2055,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2060,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2065,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2070,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2075,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2080,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2085,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2090,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2095,cwacc,SSP1,wind,0.05186330769459047
R12_PAO,2100,cwacc,SSP1,wind,0.05186330769459047
R12_PAS,2020,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2025,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2030,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2035,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2040,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2045,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2050,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2055,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2060,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2065,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2070,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2075,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2080,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2085,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2090,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2095,cwacc,SSP1,wind,0.08460791823530239
R12_PAS,2100,cwacc,SSP1,wind,0.08460791823530239
R12_RCPA,2020,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2025,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2030,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2035,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2040,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2045,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2050,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2055,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2060,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2065,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2070,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2075,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2080,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2085,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2090,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2095,cwacc,SSP1,wind,0.1070870511412658
R12_RCPA,2100,cwacc,SSP1,wind,0.1070870511412658
R12_SAS,2020,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2025,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2030,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2035,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2040,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2045,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2050,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2055,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2060,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2065,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2070,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2075,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2080,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2085,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2090,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2095,cwacc,SSP1,wind,0.1001007347334818
R12_SAS,2100,cwacc,SSP1,wind,0.1001007347334818
R12_WEU,2020,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2025,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2030,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2035,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2040,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2045,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2050,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2055,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2060,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2065,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2070,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2075,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2080,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2085,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2090,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2095,cwacc,SSP1,wind,0.05693019485369612
R12_WEU,2100,cwacc,SSP1,wind,0.05693019485369612
R12_AFR,2020,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2025,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2030,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2035,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2040,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2045,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2050,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2055,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2060,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2065,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2070,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2075,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2080,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2085,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2090,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2095,cwacc,SSP2,wind,0.1030804240647794
R12_AFR,2100,cwacc,SSP2,wind,0.1030804240647794
R12_CHN,2020,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2025,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2030,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2035,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2040,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2045,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2050,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2055,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2060,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2065,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2070,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2075,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2080,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2085,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2090,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2095,cwacc,SSP2,wind,0.04564778346435897
R12_CHN,2100,cwacc,SSP2,wind,0.04564778346435897
R12_EEU,2020,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2025,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2030,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2035,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2040,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2045,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2050,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2055,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2060,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2065,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2070,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2075,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2080,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2085,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2090,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2095,cwacc,SSP2,wind,0.076744785361405
R12_EEU,2100,cwacc,SSP2,wind,0.076744785361405
R12_FSU,2020,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2025,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2030,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2035,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2040,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2045,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2050,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2055,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2060,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2065,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2070,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2075,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2080,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2085,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2090,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2095,cwacc,SSP2,wind,0.1042864090150474
R12_FSU,2100,cwacc,SSP2,wind,0.1042864090150474
R12_LAM,2020,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2025,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2030,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2035,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2040,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2045,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2050,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2055,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2060,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2065,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2070,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2075,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2080,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2085,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2090,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2095,cwacc,SSP2,wind,0.09400019318041791
R12_LAM,2100,cwacc,SSP2,wind,0.09400019318041791
R12_MEA,2020,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2025,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2030,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2035,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2040,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2045,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2050,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2055,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2060,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2065,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2070,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2075,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2080,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2085,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2090,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2095,cwacc,SSP2,wind,0.09839860877330071
R12_MEA,2100,cwacc,SSP2,wind,0.09839860877330071
R12_NAM,2020,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2025,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2030,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2035,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2040,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2045,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2050,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2055,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2060,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2065,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2070,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2075,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2080,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2085,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2090,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2095,cwacc,SSP2,wind,0.05037797090526782
R12_NAM,2100,cwacc,SSP2,wind,0.05037797090526782
R12_PAO,2020,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2025,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2030,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2035,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2040,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2045,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2050,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2055,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2060,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2065,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2070,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2075,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2080,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2085,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2090,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2095,cwacc,SSP2,wind,0.05186330769459047
R12_PAO,2100,cwacc,SSP2,wind,0.05186330769459047
R12_PAS,2020,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2025,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2030,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2035,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2040,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2045,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2050,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2055,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2060,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2065,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2070,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2075,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2080,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2085,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2090,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2095,cwacc,SSP2,wind,0.08460791823530239
R12_PAS,2100,cwacc,SSP2,wind,0.08460791823530239
R12_RCPA,2020,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2025,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2030,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2035,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2040,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2045,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2050,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2055,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2060,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2065,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2070,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2075,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2080,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2085,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2090,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2095,cwacc,SSP2,wind,0.1070870511412658
R12_RCPA,2100,cwacc,SSP2,wind,0.1070870511412658
R12_SAS,2020,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2025,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2030,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2035,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2040,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2045,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2050,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2055,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2060,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2065,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2070,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2075,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2080,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2085,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2090,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2095,cwacc,SSP2,wind,0.1001007347334818
R12_SAS,2100,cwacc,SSP2,wind,0.1001007347334818
R12_WEU,2020,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2025,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2030,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2035,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2040,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2045,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2050,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2055,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2060,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2065,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2070,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2075,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2080,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2085,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2090,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2095,cwacc,SSP2,wind,0.05693019485369612
R12_WEU,2100,cwacc,SSP2,wind,0.05693019485369612
R12_AFR,2020,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2025,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2030,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2035,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2040,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2045,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2050,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2055,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2060,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2065,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2070,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2075,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2080,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2085,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2090,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2095,cwacc,SSP3,wind,0.1030804240647794
R12_AFR,2100,cwacc,SSP3,wind,0.1030804240647794
R12_CHN,2020,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2025,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2030,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2035,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2040,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2045,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2050,cwacc,SSP3,wind,0.04564778346435897
R12_CHN,2055,cwacc,SSP3,wind,0.04564778346435897
